record_id,date,year,month,week_of_year,weekly_tourist_arrivals,mount_siguniang_search,hotel_at_mount_siguniang_search,where_is_mount_siguniang_search,mount_siguniang_weather_search,mount_siguniang_travel_guide_search,mount_siguniang_travel_search,mount_siguniang_travel_strategy_search,mount_siguniang_altitude_search,tickets_to_mount_siguniang_search,ctrip_avg_rating,ctrip_review_volume,qunar_avg_rating,qunar_review_volume,dianping_avg_rating,dianping_review_volume,max_temperature_c,min_temperature_c,tourism_revenue,avg_tourist_spending,accommodation_demand,transport_demand,hotel_capacity,transport_capacity,staff_available,attraction_capacity,resource_utilization_rate_pct,allocation_priority,management_decision
5762,2031-10-13,2031,10,42,23412,11028,137,3192,5010,361,475,515,1698,321,4.08,2,0.61,0,3.35,3,-0.93,-15.73,14088467.62,601.76,16373,17951,8789,22338,424,45964,50.94,Medium,Increase Resources
5763,2031-10-14,2031,10,42,18305,6973,494,945,1028,423,539,866,1542,295,2.84,2,0.29,0,3.3,4,-0.45,-11.64,10522610.61,574.85,10143,14483,28045,35764,584,27388,66.84,High,Peak-Demand Allocation
5764,2031-10-15,2031,10,42,20264,15816,65,1999,2980,0,160,4993,1064,475,4.87,4,0.63,1,3.75,4,0.69,-15.98,12063087.15,595.3,11004,17860,14117,25348,790,20789,97.47,Critical,Emergency Allocation
5765,2031-10-16,2031,10,42,13431,7869,132,1789,912,257,419,1369,252,1290,1.95,2,0.89,0,2.98,0,2.06,-14.12,9457060.39,704.12,7357,10111,16095,39609,225,21193,63.37,Medium,Increase Resources
5766,2031-10-17,2031,10,42,16090,9564,330,1836,1678,453,477,2409,2230,372,2.73,3,0.74,0,3.56,4,-1.1,-14.9,11560908.89,718.52,9090,8909,22870,16377,220,41942,38.36,Low,Normal Allocation
5767,2031-10-18,2031,10,42,12063,7413,128,945,2198,88,72,2527,259,483,2.16,1,0.0,0,4.29,3,-1.1,-17.3,7292315.86,604.52,4496,10206,10885,37610,694,25875,46.62,Medium,Increase Resources
5768,2031-10-19,2031,10,42,28805,14918,653,945,3894,228,407,2447,252,265,2.61,2,0.0,1,2.43,0,-1.1,-14.71,20243888.78,702.79,15387,13930,27990,17919,609,26844,100.0,Critical,Emergency Allocation
5769,2031-10-20,2031,10,43,16723,8788,198,2046,2357,692,311,1279,1484,616,2.41,4,1.06,0,2.3,4,-1.1,-17.22,9812150.49,586.75,8986,13324,20646,8443,221,33037,50.62,Medium,Increase Resources
5770,2031-10-21,2031,10,43,22160,9699,299,2675,3789,773,387,2598,1895,286,2.63,3,0.69,0,1.79,5,8.5,-17.3,13094955.89,590.93,14281,18659,25247,27640,151,26297,84.27,High,Peak-Demand Allocation
5771,2031-10-22,2031,10,43,10141,13411,116,1727,1967,352,284,1833,574,261,2.73,0,0.01,0,3.35,2,-1.1,-15.12,6838874.79,674.38,5684,7098,29030,20209,650,34089,29.75,Low,Normal Allocation
5772,2031-10-23,2031,10,43,18142,11269,654,2229,1559,248,0,515,421,368,2.92,2,0.23,0,2.94,3,-1.1,-13.45,9950043.16,548.45,12186,9698,20794,27918,126,32295,56.18,Medium,Increase Resources
5773,2031-10-24,2031,10,43,18152,9056,179,1160,1165,523,350,515,1381,601,1.89,2,0.0,0,4.97,3,2.73,-15.21,16868096.95,929.27,6677,9527,20700,37460,679,37960,47.82,Medium,Increase Resources
5774,2031-10-25,2031,10,43,19362,13158,686,1836,3864,140,279,1720,2559,497,2.56,5,0.68,0,1.91,4,1.8,-11.3,13402906.4,692.23,9276,9530,27463,22255,749,32218,60.1,Medium,Increase Resources
5775,2031-10-26,2031,10,43,33486,18184,667,2602,1952,637,243,2758,2436,549,3.29,1,0.12,0,3.08,3,-1.1,-14.25,22797126.0,680.8,24047,16654,18339,8282,398,38698,86.53,Critical,Emergency Allocation
5776,2031-10-27,2031,10,44,15263,10438,245,1299,912,90,0,2792,1842,912,2.35,1,0.0,0,3.87,3,0.74,-11.95,8646682.14,566.51,6260,8131,24333,33452,707,21662,70.46,High,Peak-Demand Allocation
5777,2031-10-28,2031,10,44,19460,9766,380,2579,3803,538,540,2274,1381,76,3.85,1,0.0,1,2.58,6,4.12,-16.88,13853069.22,711.87,13768,10419,12131,18580,138,41513,46.88,Medium,Increase Resources
5778,2031-10-29,2031,10,44,21975,9985,241,945,1000,271,331,2010,996,645,3.44,4,0.11,0,4.83,5,5.04,-17.3,12423176.11,565.33,13463,10735,9754,27562,432,21122,100.0,Critical,Emergency Allocation
5779,2031-10-30,2031,10,44,27012,14006,528,1063,3034,64,0,1822,972,1050,0.94,0,0.0,0,4.76,1,2.37,-17.3,11687757.77,432.69,12343,19769,20589,23369,169,27979,96.54,Critical,Emergency Allocation
5780,2031-10-31,2031,10,44,8225,7356,323,2055,912,408,625,2520,937,1029,3.7,3,0.11,0,3.78,5,-1.1,-15.11,4521971.95,549.78,4355,5402,22936,9946,466,23031,35.71,Low,Normal Allocation
5781,2031-11-01,2031,11,44,10621,8514,263,3215,2743,148,421,585,1307,656,0.37,2,0.18,0,4.45,4,0.29,-17.3,7397511.53,696.5,5561,7699,19450,39302,483,21470,49.47,Medium,Increase Resources
5782,2031-11-02,2031,11,44,18349,6220,395,1617,912,636,532,2111,832,853,3.23,1,0.0,0,2.77,3,-0.19,-15.42,14105906.11,768.76,10817,13149,22290,37840,660,41195,44.54,Medium,Increase Resources
5783,2031-11-03,2031,11,45,9033,6220,0,945,2688,0,266,3402,979,1091,1.67,2,0.0,1,4.25,3,4.7,-14.58,5398564.67,597.65,5291,5574,19053,18054,390,37073,24.37,Low,Normal Allocation
5784,2031-11-04,2031,11,45,9485,7786,365,3218,1190,372,330,2234,725,294,1.58,2,0.88,0,3.94,2,-1.1,-17.3,6439704.47,678.94,4429,6440,23058,16967,474,59581,15.92,Low,Normal Allocation
5785,2031-11-05,2031,11,45,4483,9441,571,1520,912,40,570,605,1066,456,0.04,0,0.22,1,4.43,2,-1.1,-13.74,3371553.72,752.08,2057,3877,28809,28692,289,52258,8.58,Low,Normal Allocation
5786,2031-11-06,2031,11,45,28840,15869,430,2201,4177,719,433,598,1132,376,1.53,5,0.97,0,4.35,4,-1.1,-14.01,24201285.07,839.16,16826,25687,22596,36891,202,53609,53.8,Medium,Increase Resources
5787,2031-11-07,2031,11,45,18890,11595,660,1360,2606,552,310,4041,1392,524,3.09,2,0.78,0,3.55,2,-1.1,-17.3,5858886.53,310.16,12319,9757,9073,19998,508,28425,66.46,High,Peak-Demand Allocation
5788,2031-11-08,2031,11,45,10014,6569,291,1773,2399,289,202,1916,1626,283,1.28,3,1.23,0,4.13,2,1.13,-14.67,8681263.61,866.91,6592,5747,11553,13096,481,53349,18.77,Low,Normal Allocation
5789,2031-11-09,2031,11,45,16210,7257,271,1183,1554,303,0,515,3426,447,1.67,1,0.0,0,4.02,2,-0.25,-9.37,11930622.04,736.0,11367,9845,24650,29384,759,55152,29.39,Low,Normal Allocation
5790,2031-11-10,2031,11,46,24715,14661,89,3589,4488,901,548,636,2160,840,2.15,0,0.62,0,3.32,5,-1.1,-14.67,16468500.33,666.34,17860,12630,21680,20422,435,44309,55.78,Medium,Increase Resources
5791,2031-11-11,2031,11,46,20750,13839,291,2692,2116,580,557,515,2093,477,1.08,2,0.52,0,2.75,1,-0.5,-17.3,12903145.1,621.84,13880,9998,26957,36843,656,23334,88.93,Critical,Emergency Allocation
5792,2031-11-12,2031,11,46,28722,10041,958,3191,5597,54,517,515,2234,695,3.8,3,0.0,0,2.02,3,2.17,-17.3,22279446.77,775.69,19617,25168,28635,9324,341,30660,93.68,Critical,Emergency Allocation
5793,2031-11-13,2031,11,46,15163,8442,488,1028,5153,649,606,2630,1629,338,1.62,2,0.1,0,4.05,1,3.01,-11.47,9108681.71,600.72,8252,10369,22795,36122,795,15859,95.61,Critical,Emergency Allocation
5794,2031-11-14,2031,11,46,19917,13977,250,945,5527,128,154,1332,252,966,2.02,0,0.21,0,4.5,6,-0.34,-15.32,20311586.47,1019.81,7549,13415,10032,18938,324,48268,41.26,Medium,Increase Resources
5795,2031-11-15,2031,11,46,19732,6613,135,1469,4727,382,284,515,1665,61,3.25,3,0.1,0,3.64,4,-1.1,-12.15,14315581.05,725.5,8511,14720,15082,17487,298,29434,67.04,High,Peak-Demand Allocation
5796,2031-11-16,2031,11,46,16009,11512,0,3867,1916,0,259,4101,1038,566,0.19,1,1.1,0,3.73,3,5.27,-15.36,10526370.74,657.53,6360,11940,7127,37011,215,17517,91.39,Critical,Emergency Allocation
5797,2031-11-17,2031,11,47,26179,18147,190,1465,3124,621,0,1832,877,1046,1.56,3,0.07,0,3.15,1,0.88,-14.82,21161217.9,808.33,15195,20718,18860,18350,364,26245,99.75,Critical,Emergency Allocation
5798,2031-11-18,2031,11,47,22806,10964,639,2643,2688,106,238,2323,252,539,4.38,2,1.23,0,3.61,7,7.34,-11.8,19426649.65,851.82,13507,20064,22791,15519,257,58498,38.99,Low,Normal Allocation
5799,2031-11-19,2031,11,47,22211,7585,310,945,4586,271,410,3414,255,335,3.18,3,0.47,0,3.39,6,3.21,-11.61,14074930.06,633.69,9502,12460,24623,8242,712,16444,100.0,Critical,Emergency Allocation
5800,2031-11-20,2031,11,47,22852,11790,164,1066,3083,0,606,515,1164,1128,3.91,1,0.91,0,3.41,3,-1.1,-11.41,16650224.69,728.61,9616,16592,9348,24860,312,31756,71.96,High,Peak-Demand Allocation
5801,2031-11-21,2031,11,47,20667,8765,199,1714,2689,415,493,515,1533,392,3.31,3,0.63,0,4.07,4,1.13,-12.7,16185921.08,783.18,8817,10407,21443,15510,727,40330,51.24,Medium,Increase Resources
5802,2031-11-22,2031,11,47,12883,6220,621,3587,6136,381,243,2403,1349,576,3.02,4,0.0,0,5.0,4,3.06,-8.58,9461266.79,734.4,7679,9409,20779,37858,759,27890,46.19,Medium,Increase Resources
5803,2031-11-23,2031,11,47,21667,12978,420,2740,2588,0,595,515,1017,563,2.57,4,0.77,0,3.61,6,5.12,-10.95,13963726.02,644.47,10708,9885,22028,8907,650,54750,39.57,Low,Normal Allocation
5804,2031-11-24,2031,11,48,24100,14495,271,945,2079,376,455,5464,1723,513,2.78,8,0.26,0,4.77,4,0.55,-14.65,15768350.24,654.29,14479,16096,19596,26544,297,47436,50.81,Medium,Increase Resources
5805,2031-11-25,2031,11,48,20168,9554,364,2395,2506,276,32,3008,1891,1161,3.89,2,0.52,0,3.48,5,3.33,-12.86,13988570.55,693.6,9479,17415,23135,18183,592,16645,100.0,Critical,Emergency Allocation
5806,2031-11-26,2031,11,48,28795,9382,1072,945,5185,801,441,2283,1769,115,3.5,3,0.02,0,5.0,4,1.76,-11.58,23837315.6,827.83,13944,25548,14910,37626,562,41995,68.57,High,Peak-Demand Allocation
5807,2031-11-27,2031,11,48,20245,7398,799,1273,3622,129,577,3194,1812,452,2.63,5,0.0,0,3.3,3,5.84,-15.17,12983782.0,641.33,12322,12081,18974,34932,558,56105,36.08,Low,Normal Allocation
5808,2031-11-28,2031,11,48,20072,10301,873,2299,4136,549,526,3489,1964,683,1.89,8,0.31,0,4.08,4,1.02,-12.7,15269694.29,760.75,11372,15845,9346,25309,643,28991,69.24,High,Peak-Demand Allocation
5809,2031-11-29,2031,11,48,26543,8920,0,3066,3764,0,153,3026,252,942,2.96,3,0.98,0,3.18,5,4.49,-7.47,17849964.55,672.49,16638,20179,20941,39520,287,33887,78.33,High,Peak-Demand Allocation
5810,2031-11-30,2031,11,48,21202,7413,427,3037,912,419,208,3785,1684,286,0.79,4,0.0,0,4.88,3,3.59,-13.94,14288085.38,673.9,13379,14676,27117,39658,433,28038,75.62,High,Peak-Demand Allocation
5811,2031-12-01,2031,12,49,27798,17638,293,2185,1472,521,875,4329,985,999,1.2,5,0.95,0,2.99,6,5.32,-12.13,21905674.49,788.03,18290,14862,26724,16385,219,44296,62.76,Medium,Increase Resources
5812,2031-12-02,2031,12,49,22208,12713,629,2210,2923,543,224,5216,2800,922,1.32,3,0.0,0,3.99,1,4.15,-11.74,14513414.7,653.52,12329,17974,28563,17972,487,34896,63.64,Medium,Increase Resources
5813,2031-12-03,2031,12,49,29570,13149,778,3073,4020,363,440,1375,2284,225,1.99,7,0.0,0,3.08,6,2.3,-9.69,21383369.33,723.14,11568,26005,26567,27677,241,35064,84.33,High,Peak-Demand Allocation
5814,2031-12-04,2031,12,49,27314,14304,577,945,1712,1016,0,784,1662,532,3.03,4,1.04,0,5.0,3,4.65,-8.65,19627021.17,718.57,11962,21713,24433,19692,597,20309,100.0,Critical,Emergency Allocation
5815,2031-12-05,2031,12,49,18831,13978,245,3509,1686,288,723,807,1306,673,2.08,1,0.04,0,3.2,7,2.24,-10.89,9624855.15,511.12,11084,10637,24209,28315,603,19544,96.35,Critical,Emergency Allocation
5816,2031-12-06,2031,12,49,20125,9901,308,1344,2981,588,613,3021,252,1233,2.55,1,0.89,0,1.93,5,3.07,-7.31,12312546.45,611.8,13666,16465,14684,31291,284,33437,60.19,Medium,Increase Resources
5817,2031-12-07,2031,12,49,34598,12369,671,2205,5961,314,823,515,613,1299,3.24,1,0.15,1,3.92,6,5.64,-12.35,25277361.57,730.6,21576,16139,10162,9534,470,23861,100.0,Critical,Emergency Allocation
5818,2031-12-08,2031,12,50,15835,10543,703,1575,912,136,215,657,1129,1105,4.02,3,1.33,0,4.46,6,1.44,-11.88,10092879.91,637.38,11846,8890,10342,27948,390,34310,46.15,Medium,Increase Resources
5819,2031-12-09,2031,12,50,21050,13088,546,1028,912,19,718,3580,1776,585,3.58,4,0.0,0,2.98,7,8.59,-3.88,14662411.17,696.55,14365,16006,18558,25559,560,53170,39.59,Low,Normal Allocation
5820,2031-12-10,2031,12,50,25974,12820,547,2417,6790,119,225,2086,1217,910,1.79,3,0.62,0,5.0,3,7.26,-8.1,19489898.96,750.36,10005,13173,6102,38716,276,52387,49.58,Medium,Increase Resources
5821,2031-12-11,2031,12,50,11876,10355,529,2240,943,656,799,2625,2624,932,4.15,3,0.0,0,4.1,10,11.6,-7.64,6719762.85,565.83,6461,8686,14323,32903,205,31201,38.06,Low,Normal Allocation
5822,2031-12-12,2031,12,50,20553,7113,594,1964,3000,914,0,5268,1089,356,2.23,1,0.76,1,4.16,7,12.27,-11.7,16176724.98,787.07,9582,13768,29474,39176,457,16290,100.0,Critical,Emergency Allocation
5823,2031-12-13,2031,12,50,16733,12349,724,1938,1060,665,695,4412,3278,763,2.22,3,0.93,0,2.63,3,4.38,-6.99,11075524.31,661.9,7420,12957,13655,38337,284,43650,38.33,Low,Normal Allocation
5824,2031-12-14,2031,12,50,26145,11195,704,3379,3248,343,478,3281,627,1446,3.02,3,0.47,0,3.76,5,9.2,-11.55,20479929.81,783.32,17664,13827,14695,21286,753,16833,100.0,Critical,Emergency Allocation
5825,2031-12-15,2031,12,51,23759,6220,539,3960,3580,245,624,1373,2099,400,1.6,3,0.89,1,3.76,7,8.09,-8.49,11431534.33,481.15,15508,14167,29101,38756,757,39124,60.73,Medium,Increase Resources
5826,2031-12-16,2031,12,51,31517,13832,523,3176,6757,528,602,2685,1492,983,0.0,8,0.22,0,4.13,6,10.58,-10.09,16231360.84,515.0,15661,14381,20060,37457,622,18430,100.0,Critical,Emergency Allocation
5827,2031-12-17,2031,12,51,31478,15507,517,2362,5188,112,583,1687,1351,873,2.03,3,0.52,0,5.0,10,7.24,-8.18,17859264.59,567.36,11196,26946,27577,21701,400,29817,100.0,Critical,Emergency Allocation
5828,2031-12-18,2031,12,51,29364,21052,327,945,1614,791,1021,2619,1549,510,1.93,0,0.48,0,2.76,7,7.54,-8.33,17082181.23,581.74,15617,22066,7830,24885,251,32078,91.54,Critical,Emergency Allocation
5829,2031-12-19,2031,12,51,24903,10908,328,2688,912,616,895,1656,1008,1166,1.09,4,0.0,0,4.15,7,8.28,-4.9,23152493.37,929.71,14523,21617,17666,19771,717,52678,47.27,Medium,Increase Resources
5830,2031-12-20,2031,12,51,26117,10466,707,2741,4889,153,623,3190,1822,667,3.32,2,0.24,0,2.58,2,9.31,-7.6,24652480.67,943.92,10043,17300,27734,17404,135,17190,100.0,Critical,Emergency Allocation
5831,2031-12-21,2031,12,51,21342,8544,360,2841,3088,1019,547,2621,1065,1376,1.08,5,0.5,1,4.04,5,8.76,-7.2,12942274.09,606.42,9592,10419,26514,24943,148,58889,36.24,Low,Normal Allocation
5832,2031-12-22,2031,12,52,34488,13232,792,1231,2755,81,832,1726,1807,1823,3.42,2,1.28,0,2.83,9,10.59,-6.21,25276938.86,732.92,24225,21636,6013,9608,360,46849,73.62,High,Peak-Demand Allocation
5833,2031-12-23,2031,12,52,24867,13286,554,2938,6223,527,852,1257,1951,931,1.98,7,0.03,0,3.27,5,8.02,-1.82,22384858.96,900.18,14549,16022,15819,22864,554,21273,100.0,Critical,Emergency Allocation
5834,2031-12-24,2031,12,52,25832,9814,803,3558,962,806,540,5601,1776,1643,2.96,5,0.29,0,3.0,4,5.83,-0.54,18881996.29,730.95,11375,20267,10569,22688,214,17881,100.0,Critical,Emergency Allocation
5835,2031-12-25,2031,12,52,30285,12117,756,1411,3498,776,533,2123,1292,972,1.84,3,0.0,0,3.08,6,8.74,-7.78,26341848.21,869.8,16316,23175,9236,27510,646,35619,85.02,Critical,Emergency Allocation
5836,2031-12-26,2031,12,52,23863,6220,819,2843,5327,306,313,4803,2732,66,1.48,5,0.0,0,3.11,3,8.86,-7.0,20725332.28,868.51,15545,12051,15387,32492,512,38088,62.65,Medium,Increase Resources
5837,2031-12-27,2031,12,52,35927,16125,454,1587,2101,386,598,3064,400,818,0.0,1,0.41,0,4.06,8,15.99,-4.46,24687057.54,687.14,21620,25088,12315,25543,716,45368,79.19,High,Peak-Demand Allocation
5838,2031-12-28,2031,12,52,26629,10262,706,2203,6596,201,581,3419,2068,923,3.54,8,0.0,0,3.73,2,10.57,-3.35,17177152.42,645.05,16621,16206,19734,21390,427,19230,100.0,Critical,Emergency Allocation
5839,2031-12-29,2031,12,1,20372,12915,803,1501,2473,618,754,3471,3013,1657,2.57,2,0.0,0,3.57,1,12.87,0.5,12718437.33,624.31,9405,16019,29550,14947,459,54096,37.66,Low,Normal Allocation
5840,2031-12-30,2031,12,1,22768,8120,167,2025,4201,834,940,2890,2565,1006,2.84,1,0.0,0,3.01,8,10.71,-5.3,12598550.54,553.34,12336,11757,25920,14819,773,42025,54.18,Medium,Increase Resources
5841,2031-12-31,2031,12,1,27663,11152,1083,2047,3115,0,818,3349,921,96,1.71,6,0.0,0,4.04,6,8.42,-2.62,21629818.75,781.9,10339,13937,18817,21204,789,43409,63.73,Medium,Increase Resources
5842,2032-01-01,2032,1,1,21833,12289,1245,2704,912,753,782,4217,1227,1150,1.43,6,0.81,0,2.93,8,9.05,-3.1,17839746.14,817.1,7672,13146,18848,14412,568,43355,50.36,Medium,Increase Resources
5843,2032-01-02,2032,1,1,26398,13306,881,3126,3674,392,505,1505,1697,1025,3.66,3,0.0,0,3.66,5,12.64,-4.56,22369458.51,847.39,17575,15803,9943,17743,574,16606,100.0,Critical,Emergency Allocation
5844,2032-01-03,2032,1,1,30512,15102,846,3418,5892,537,469,3168,926,920,2.76,6,0.0,1,4.43,8,14.18,-3.57,21933493.75,718.85,14094,17407,14267,26807,131,59730,51.08,Medium,Increase Resources
5845,2032-01-04,2032,1,1,31973,18537,790,1846,2638,202,728,3523,1273,998,1.59,2,0.0,0,3.66,3,13.98,-3.83,22227183.0,695.19,20084,17360,16085,27045,133,25586,100.0,Critical,Emergency Allocation
5846,2032-01-05,2032,1,2,29001,16142,539,2721,3404,364,695,4495,703,1469,1.57,3,0.23,0,4.41,7,13.24,-6.34,19866989.98,685.04,14665,19278,26642,39227,225,40821,71.04,High,Peak-Demand Allocation
5847,2032-01-06,2032,1,2,33473,17022,604,1498,3639,1283,726,2916,2329,1079,2.97,3,0.08,0,4.01,7,14.25,4.25,26503109.53,791.78,13762,27601,18162,24353,639,37986,88.12,Critical,Emergency Allocation
5848,2032-01-07,2032,1,2,38058,18793,909,2352,5568,473,360,3261,2642,1100,1.67,8,0.36,0,5.0,7,14.23,1.76,30258997.83,795.08,17320,27796,13715,31916,658,16981,100.0,Critical,Emergency Allocation
5849,2032-01-08,2032,1,2,32721,15803,371,2498,3990,594,363,4770,1334,831,2.32,4,1.1,0,2.84,5,14.2,2.53,21470376.79,656.17,20843,25124,20164,31569,703,24581,100.0,Critical,Emergency Allocation
5850,2032-01-09,2032,1,2,26556,13758,352,1693,4714,283,470,1199,1599,533,3.2,5,0.99,0,3.87,4,14.82,-3.18,19972179.43,752.08,15059,17861,25214,19621,255,39115,67.89,High,Peak-Demand Allocation
5851,2032-01-10,2032,1,2,38232,17496,542,2968,4771,1512,744,5342,1144,1122,0.88,7,0.88,0,3.89,5,14.45,-3.8,31604636.12,826.65,14340,29873,24696,10169,261,24926,100.0,Critical,Emergency Allocation
5852,2032-01-11,2032,1,2,36220,17796,842,2376,3798,777,591,2411,2305,830,3.43,6,0.0,0,3.81,5,12.73,2.45,22842639.16,630.66,14665,32339,20527,18001,477,41081,88.17,Critical,Emergency Allocation
5853,2032-01-12,2032,1,3,36118,16387,420,2655,7816,612,932,5302,1355,1121,3.84,5,0.7,0,5.0,10,14.3,-3.33,21227711.37,587.73,14201,21937,17236,10230,779,42592,84.8,High,Peak-Demand Allocation
5854,2032-01-13,2032,1,3,22924,9103,604,3580,2963,947,375,5632,1194,262,1.84,5,0.33,0,4.26,4,19.83,5.01,20730624.62,904.32,9500,17193,25874,23746,263,59835,38.31,Low,Normal Allocation
5855,2032-01-14,2032,1,3,32217,11325,642,2191,6108,755,382,3252,2461,1120,2.54,5,0.0,0,3.9,3,15.83,-0.12,26529966.77,823.48,23724,16929,24272,8757,268,28251,100.0,Critical,Emergency Allocation
5856,2032-01-15,2032,1,3,32005,13384,393,3292,7173,576,557,5310,2823,1062,0.92,6,0.42,0,4.42,8,17.86,5.05,22664369.44,708.15,16874,15553,7132,28699,534,30562,100.0,Critical,Emergency Allocation
5857,2032-01-16,2032,1,3,36875,17151,0,3811,4661,597,487,3294,2029,1117,2.61,7,0.41,1,2.56,5,14.0,-5.21,32754237.91,888.25,25345,29167,19306,39407,464,39663,92.97,Critical,Emergency Allocation
5858,2032-01-17,2032,1,3,25008,14423,399,3774,5053,108,432,2786,696,1193,3.95,9,0.43,0,2.44,5,15.02,-0.94,26943934.35,1077.41,13228,12452,23784,35652,573,17955,100.0,Critical,Emergency Allocation
5859,2032-01-18,2032,1,3,45524,18552,764,2455,5932,525,632,4483,2801,1299,2.11,1,0.42,1,3.1,11,13.17,4.47,35503207.07,779.88,30732,24368,27200,22950,654,51904,87.71,Critical,Emergency Allocation
5860,2032-01-19,2032,1,4,34482,19252,831,1803,4342,481,644,5247,773,1338,1.83,3,0.76,0,4.23,3,14.26,-0.04,27667480.42,802.37,12074,30362,26438,25484,136,32044,100.0,Critical,Emergency Allocation
5861,2032-01-20,2032,1,4,38235,18920,838,2041,1631,776,344,2517,1046,1047,3.29,7,0.38,0,4.23,11,17.74,1.29,30040668.14,785.69,26349,33171,14314,23453,739,37576,100.0,Critical,Emergency Allocation
5862,2032-01-21,2032,1,4,42241,19017,875,1311,4628,595,495,1383,1707,1506,2.37,8,0.95,0,3.54,7,13.49,1.1,32471819.64,768.73,25064,37602,27393,26213,334,50987,82.85,High,Peak-Demand Allocation
5863,2032-01-22,2032,1,4,29740,11242,533,3257,8072,914,787,4329,2218,1105,0.9,4,0.5,0,3.22,7,21.06,-2.01,27171069.64,913.62,20846,15139,10231,23980,590,30819,96.5,Critical,Emergency Allocation
5864,2032-01-23,2032,1,4,40038,16634,478,3325,6166,714,573,6520,1691,604,1.82,5,1.13,0,4.07,8,17.19,0.12,28952217.98,723.12,16691,33386,6745,25749,636,26231,100.0,Critical,Emergency Allocation
5865,2032-01-24,2032,1,4,35221,12892,823,2803,5313,390,456,4051,3009,1433,3.04,4,0.0,0,4.82,6,21.31,5.72,28487810.89,808.83,16329,18416,11708,19272,249,38782,90.82,Critical,Emergency Allocation
5866,2032-01-25,2032,1,4,28734,9319,663,1548,6568,1211,561,6056,2233,1080,2.08,6,0.76,2,3.7,11,20.32,-2.41,22332294.18,777.21,19912,24281,26023,18600,634,19312,100.0,Critical,Emergency Allocation
5867,2032-01-26,2032,1,5,31965,14157,981,2422,4979,560,375,5795,2090,1018,1.6,7,1.11,0,3.91,8,17.94,1.42,26710558.95,835.62,13384,22277,7456,33406,135,39551,80.82,High,Peak-Demand Allocation
5868,2032-01-27,2032,1,5,41315,19871,838,3920,5324,894,1039,5515,1064,1764,3.66,2,0.68,0,2.97,3,15.4,3.2,30040879.13,727.12,22592,34824,22687,14757,616,30393,100.0,Critical,Emergency Allocation
5869,2032-01-28,2032,1,5,33241,16918,1095,3279,4526,247,846,3964,3080,1093,1.95,6,1.52,0,4.29,9,16.8,0.68,34720513.86,1044.51,16085,15497,15818,31226,689,42215,78.74,High,Peak-Demand Allocation
5870,2032-01-29,2032,1,5,50731,22438,609,3441,6193,980,1195,3257,1979,1304,1.36,1,0.0,0,3.85,8,18.04,4.37,36424122.11,717.99,18793,44782,6280,20995,338,40844,100.0,Critical,Emergency Allocation
5871,2032-01-30,2032,1,5,32070,16067,1043,5601,4400,143,681,4476,1338,1612,3.51,3,0.0,0,5.0,6,17.98,6.66,26815819.72,836.17,17865,18943,20361,33513,451,20919,100.0,Critical,Emergency Allocation
5872,2032-01-31,2032,1,5,49355,24083,1318,3082,4828,1399,585,2561,1628,991,3.13,7,1.53,0,2.63,6,19.03,5.17,43683508.02,885.09,33254,37761,8878,32615,663,36705,100.0,Critical,Emergency Allocation
5873,2032-02-01,2032,2,5,40963,16206,767,982,7009,965,477,5580,3157,1504,3.12,4,0.61,0,3.74,5,23.52,5.77,30613407.86,747.34,15019,23622,7983,29472,544,33864,100.0,Critical,Emergency Allocation
5874,2032-02-02,2032,2,6,35756,15732,896,1895,5107,654,770,3755,2322,1284,3.48,5,0.66,0,3.57,4,17.64,2.21,21141484.29,591.27,20292,19782,16619,12604,474,31198,100.0,Critical,Emergency Allocation
5875,2032-02-03,2032,2,6,34641,11243,500,3104,6504,935,575,4146,1985,1745,4.22,4,0.91,0,3.92,12,16.67,3.69,26266165.44,758.24,15982,30850,16735,22151,611,39268,88.22,Critical,Emergency Allocation
5876,2032-02-04,2032,2,6,42343,19675,1015,2873,6683,297,466,4119,1743,1004,3.07,4,0.71,0,3.88,8,20.51,3.21,30855255.8,728.7,31068,32131,14178,33185,396,27863,100.0,Critical,Emergency Allocation
5877,2032-02-05,2032,2,6,30690,14096,1085,2725,5408,674,972,3264,2535,981,2.0,3,1.43,0,3.69,7,20.32,6.54,29490155.92,960.9,11757,15359,23532,12418,384,36865,83.25,High,Peak-Demand Allocation
5878,2032-02-06,2032,2,6,38878,13655,634,2753,4946,1010,693,3643,1113,1358,2.69,6,0.34,0,2.94,9,17.25,8.85,28178165.29,724.78,23860,31424,24516,15676,770,49827,78.03,High,Peak-Demand Allocation
